epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
30,26.5443,0.00013,1,1,0.0448,0.000701159,0.000701159,0.000701159
31,27.4344,0.00368,1,1,0.0448,0.00071486,0.00071486,0.00071486
32,28.3289,7e-05,1,1,0.05937,0.000727901,0.000727901,0.000727901
33,29.2253,1e-05,1,1,0.09771,0.000740281,0.000740281,0.000740281
34,30.1126,6e-05,1,1,0.09771,0.000752002,0.000752002,0.000752002
35,31.0011,0.0013,1,1,0.07008,0.000763063,0.000763063,0.000763063
36,31.8751,1e-05,1,1,0.02931,0.000773463,0.000773463,0.000773463
37,32.7566,0.00166,1,1,0.02931,0.000783203,0.000783203,0.000783203
38,33.6494,0.00016,1,1,0.02308,0.000792283,0.000792283,0.000792283
39,34.5425,0,1,1,0.01427,0.000800703,0.000800703,0.000800703
40,35.4234,0.00011,1,1,0.01427,0.000808463,0.000808463,0.000808463
41,36.3181,0,1,1,0.0194,0.000815563,0.000815563,0.000815563
42,37.2159,7e-05,1,1,0.02303,0.000822003,0.000822003,0.000822003
43,38.1033,0,1,1,0.02303,0.000827782,0.000827782,0.000827782
44,38.9991,0.00179,1,1,0.03417,0.000832902,0.000832902,0.000832902
45,39.8889,2e-05,1,1,0.03417,0.000837361,0.000837361,0.000837361
46,40.7791,0.00128,1,1,0.08742,0.00084116,0.00084116,0.00084116
47,41.6665,0,1,1,0.08742,0.000844299,0.000844299,0.000844299
48,42.5603,0,1,1,0.05913,0.000846778,0.000846778,0.000846778
49,43.4464,0.00012,1,1,0.05913,0.000848596,0.000848596,0.000848596
50,44.3927,0.00337,0.75,1,0.19011,0.000849755,0.000849755,0.000849755
51,45.274,1e-05,0.75,1,0.19011,0.000841835,0.000841835,0.000841835
52,46.169,0,0.75,1,0.31876,0.000825332,0.000825332,0.000825332
53,47.0502,0,0.75,1,0.31876,0.000808828,0.000808828,0.000808828
54,47.9416,0,0.75,1,0.5264,0.000792325,0.000792325,0.000792325
55,48.8251,0,0.75,1,0.5264,0.000775822,0.000775822,0.000775822
56,49.7166,2e-05,0.75,1,0.55787,0.000759318,0.000759318,0.000759318
57,50.601,0.0014,0.75,1,0.55787,0.000742815,0.000742815,0.000742815
58,51.4887,0,0.75,1,0.54439,0.000726312,0.000726312,0.000726312
59,52.3729,0,0.75,1,0.54439,0.000709809,0.000709809,0.000709809
60,53.2707,0,0.75,1,0.68469,0.000693305,0.000693305,0.000693305
61,54.1595,0,0.75,1,0.68469,0.000676802,0.000676802,0.000676802
62,55.0499,0,0.75,1,0.80412,0.000660299,0.000660299,0.000660299
63,55.9381,3e-05,0.75,1,0.80412,0.000643795,0.000643795,0.000643795
64,56.8289,1e-05,0.75,1,0.82585,0.000627292,0.000627292,0.000627292
65,57.7141,1e-05,0.75,1,0.82585,0.000610789,0.000610789,0.000610789
66,58.6053,0,0.75,1,0.97121,0.000594286,0.000594286,0.000594286
67,59.4913,3e-05,0.75,1,0.97121,0.000577782,0.000577782,0.000577782
68,60.3792,0,0.75,1,1.24217,0.000561279,0.000561279,0.000561279
69,61.2637,5e-05,0.75,1,1.24217,0.000544776,0.000544776,0.000544776
70,62.1568,0,0.75,1,1.34065,0.000528272,0.000528272,0.000528272
71,63.0453,3e-05,0.75,1,1.34065,0.000511769,0.000511769,0.000511769
72,63.93,0,0.75,1,1.16708,0.000495266,0.000495266,0.000495266
73,64.8068,0.17586,0.75,1,1.16708,0.000478762,0.000478762,0.000478762
74,65.6796,0,0.75,1,0.3061,0.000462259,0.000462259,0.000462259
75,66.5383,0.00027,0.75,1,0.3061,0.000445756,0.000445756,0.000445756
76,67.4073,5e-05,1,1,0.02424,0.000429253,0.000429253,0.000429253
77,68.2647,0,1,1,0.02424,0.000412749,0.000412749,0.000412749
78,69.1397,0,1,1,0.01417,0.000396246,0.000396246,0.000396246
79,70.001,0.00623,1,1,0.01417,0.000379743,0.000379743,0.000379743
80,70.8816,0.00768,1,1,0.01549,0.000363239,0.000363239,0.000363239
81,71.7486,5.82555,1,1,0.01549,0.000346736,0.000346736,0.000346736
82,72.6112,0,1,1,0.15302,0.000330233,0.000330233,0.000330233
83,73.4774,0,1,1,0.15302,0.000313729,0.000313729,0.000313729
84,74.3495,0,1,1,0.0272,0.000297226,0.000297226,0.000297226
85,75.2158,0,1,1,0.0272,0.000280723,0.000280723,0.000280723
86,76.0903,0.00279,1,1,0.00065,0.00026422,0.00026422,0.00026422
87,76.963,0,1,1,0.00065,0.000247716,0.000247716,0.000247716
88,77.8328,0,1,1,0.00031,0.000231213,0.000231213,0.000231213
89,78.6945,0,1,1,0.00031,0.00021471,0.00021471,0.00021471
90,79.5681,1e-05,1,1,0.00086,0.000198206,0.000198206,0.000198206
91,80.4336,3e-05,1,1,0.00086,0.000181703,0.000181703,0.000181703
92,81.3187,1e-05,1,1,0.00017,0.0001652,0.0001652,0.0001652
93,82.1854,0,1,1,0.00017,0.000148696,0.000148696,0.000148696
94,83.0605,0,1,1,5e-05,0.000132193,0.000132193,0.000132193
95,83.9305,3e-05,1,1,5e-05,0.00011569,0.00011569,0.00011569
96,84.8071,0.00025,1,1,3e-05,9.91865e-05,9.91865e-05,9.91865e-05
97,85.676,0,1,1,3e-05,8.26832e-05,8.26832e-05,8.26832e-05
98,86.5566,3e-05,1,1,0.00014,6.61799e-05,6.61799e-05,6.61799e-05
99,87.4262,0.00021,1,1,0.00014,4.96766e-05,4.96766e-05,4.96766e-05
100,88.2936,0,1,1,0.00052,3.31733e-05,3.31733e-05,3.31733e-05
