epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
84,75.001,7e-05,0.75,1,3.52032,0.000297226,0.000297226,0.000297226
85,75.8894,0,0.75,1,3.52032,0.000280723,0.000280723,0.000280723
86,76.7824,0,0.75,1,3.10656,0.00026422,0.00026422,0.00026422
87,77.6675,1e-05,0.75,1,3.10656,0.000247716,0.000247716,0.000247716
88,78.5581,0,0.75,1,2.86327,0.000231213,0.000231213,0.000231213
89,79.4458,0.00015,0.75,1,2.86327,0.00021471,0.00021471,0.00021471
90,80.3372,0.00062,0.75,1,3.17402,0.000198206,0.000198206,0.000198206
91,81.2278,0,0.75,1,3.17402,0.000181703,0.000181703,0.000181703
92,82.1188,0.00153,0.75,1,2.96117,0.0001652,0.0001652,0.0001652
93,83.0059,0.00147,0.75,1,2.96117,0.000148696,0.000148696,0.000148696
94,83.8934,0,0.75,1,2.82621,0.000132193,0.000132193,0.000132193
95,84.7755,1e-05,0.75,1,2.82621,0.00011569,0.00011569,0.00011569
96,85.6634,0.00054,0.75,1,1.88963,9.91865e-05,9.91865e-05,9.91865e-05
97,86.5451,0,0.75,1,1.88963,8.26832e-05,8.26832e-05,8.26832e-05
98,87.4464,0.14871,0.75,1,2.46426,6.61799e-05,6.61799e-05,6.61799e-05
99,88.3321,0,0.75,1,2.46426,4.96766e-05,4.96766e-05,4.96766e-05
100,89.2238,0,0.75,1,3.14486,3.31733e-05,3.31733e-05,3.31733e-05
