epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
80,70.1068,0.19808,1,1,0.02655,0.000363239,0.000363239,0.000363239
81,70.9942,9.84286,1,1,0.02655,0.000346736,0.000346736,0.000346736
82,71.8771,1e-05,1,1,0.06601,0.000330233,0.000330233,0.000330233
83,72.755,0.00023,1,1,0.06601,0.000313729,0.000313729,0.000313729
84,73.6345,0.00013,0.75,1,0.28659,0.000297226,0.000297226,0.000297226
85,74.5083,0.00498,0.75,1,0.28659,0.000280723,0.000280723,0.000280723
86,75.3977,0.00016,1,1,0.09882,0.00026422,0.00026422,0.00026422
87,76.2807,0.00083,1,1,0.09882,0.000247716,0.000247716,0.000247716
88,77.1589,0.00129,1,1,0.07089,0.000231213,0.000231213,0.000231213
89,78.0285,0.00313,1,1,0.07089,0.00021471,0.00021471,0.00021471
90,78.9165,0.9434,1,1,0.10994,0.000198206,0.000198206,0.000198206
91,79.7871,0.00027,1,1,0.10994,0.000181703,0.000181703,0.000181703
92,80.6742,0.01802,1,1,0.053,0.0001652,0.0001652,0.0001652
93,81.5455,1.17883,1,1,0.053,0.000148696,0.000148696,0.000148696
94,82.419,0.10984,1,1,0.04913,0.000132193,0.000132193,0.000132193
95,83.2917,0.03343,1,1,0.04913,0.00011569,0.00011569,0.00011569
96,84.1589,8e-05,1,1,0.02229,9.91865e-05,9.91865e-05,9.91865e-05
97,85.0179,3e-05,1,1,0.02229,8.26832e-05,8.26832e-05,8.26832e-05
98,85.8901,1.50478,1,1,0.06694,6.61799e-05,6.61799e-05,6.61799e-05
99,86.7517,0.00024,1,1,0.06694,4.96766e-05,4.96766e-05,4.96766e-05
100,87.6171,0.00195,1,1,0.10611,3.31733e-05,3.31733e-05,3.31733e-05
