epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
51,45.646,0,0.75,1,4.02415,0.000841835,0.000841835,0.000841835
52,46.5405,7e-05,0.75,1,4.83494,0.000825332,0.000825332,0.000825332
53,47.4237,0,0.75,1,4.83494,0.000808828,0.000808828,0.000808828
54,48.3208,0,0.75,1,5.22869,0.000792325,0.000792325,0.000792325
55,49.1954,0.00036,0.75,1,5.22869,0.000775822,0.000775822,0.000775822
56,50.0831,3e-05,0.75,1,7.02592,0.000759318,0.000759318,0.000759318
57,50.9578,1e-05,0.75,1,7.02592,0.000742815,0.000742815,0.000742815
58,51.8298,0,0.75,1,7.22875,0.000726312,0.000726312,0.000726312
59,52.714,3e-05,0.75,1,7.22875,0.000709809,0.000709809,0.000709809
60,53.609,0,0.5,1,8.30247,0.000693305,0.000693305,0.000693305
61,54.4853,0,0.5,1,8.30247,0.000676802,0.000676802,0.000676802
62,55.3772,0,0.5,1,9.33888,0.000660299,0.000660299,0.000660299
63,56.2684,0.00028,0.5,1,9.33888,0.000643795,0.000643795,0.000643795
64,57.1742,1e-05,0.5,1,8.48342,0.000627292,0.000627292,0.000627292
65,58.0591,0.00031,0.5,1,8.48342,0.000610789,0.000610789,0.000610789
66,58.9322,0.01378,0.5,1,9.39656,0.000594286,0.000594286,0.000594286
67,59.8172,0,0.5,1,9.39656,0.000577782,0.000577782,0.000577782
68,60.7083,0,0.5,1,9.74584,0.000561279,0.000561279,0.000561279
69,61.6045,2e-05,0.5,1,9.74584,0.000544776,0.000544776,0.000544776
70,62.4908,0,0.5,1,8.84773,0.000528272,0.000528272,0.000528272
71,63.3771,0.00017,0.5,1,8.84773,0.000511769,0.000511769,0.000511769
72,64.2474,0,0.75,1,7.52227,0.000495266,0.000495266,0.000495266
73,65.1175,0,0.75,1,7.52227,0.000478762,0.000478762,0.000478762
74,66.0079,0,0.75,1,6.78571,0.000462259,0.000462259,0.000462259
75,66.8902,0,0.75,1,6.78571,0.000445756,0.000445756,0.000445756
76,67.767,0.0002,0.75,1,6.77274,0.000429253,0.000429253,0.000429253
77,68.6389,0,0.75,1,6.77274,0.000412749,0.000412749,0.000412749
78,69.5245,0,0.75,1,7.28579,0.000396246,0.000396246,0.000396246
79,70.4014,0.02896,0.75,1,7.28579,0.000379743,0.000379743,0.000379743
80,71.2919,0,0.75,1,8.87244,0.000363239,0.000363239,0.000363239
81,72.1733,3.11326,0.75,1,8.87244,0.000346736,0.000346736,0.000346736
82,73.0638,3e-05,0.75,1,9.20717,0.000330233,0.000330233,0.000330233
83,73.9418,3e-05,0.75,1,9.20717,0.000313729,0.000313729,0.000313729
84,74.8282,0,0.75,1,8.46017,0.000297226,0.000297226,0.000297226
85,75.713,0.00015,0.75,1,8.46017,0.000280723,0.000280723,0.000280723
86,76.6022,0.00667,0.75,1,7.10123,0.00026422,0.00026422,0.00026422
87,77.4962,2e-05,0.75,1,7.10123,0.000247716,0.000247716,0.000247716
88,78.3818,0.00025,0.75,1,6.00077,0.000231213,0.000231213,0.000231213
89,79.2688,1e-05,0.75,1,6.00077,0.00021471,0.00021471,0.00021471
90,80.1608,2e-05,0.75,1,5.65349,0.000198206,0.000198206,0.000198206
91,81.0467,0.00255,0.75,1,5.65349,0.000181703,0.000181703,0.000181703
92,81.9403,0,0.75,1,5.46844,0.0001652,0.0001652,0.0001652
93,82.834,0.00012,0.75,1,5.46844,0.000148696,0.000148696,0.000148696
94,83.7256,8e-05,0.75,1,6.35166,0.000132193,0.000132193,0.000132193
95,84.6145,0.00055,0.75,1,6.35166,0.00011569,0.00011569,0.00011569
96,85.5089,0.00063,0.75,1,5.32141,9.91865e-05,9.91865e-05,9.91865e-05
97,86.3916,2e-05,0.75,1,5.32141,8.26832e-05,8.26832e-05,8.26832e-05
98,87.2858,0.00035,0.75,1,7.58153,6.61799e-05,6.61799e-05,6.61799e-05
99,88.1712,0,0.75,1,7.58153,4.96766e-05,4.96766e-05,4.96766e-05
100,89.0659,1e-05,0.75,1,7.16151,3.31733e-05,3.31733e-05,3.31733e-05
